Accident_ID,Incident_Date,Incident_Category,Aircaft_Nature,Fatalities,International,Departure_Code,Destination_Code
9773,1958-04-09,Hijacking,Passenger,0,0,CUB,CUB
9774,1958-04-10,Accident,Other,0,0,ESP,ESP
9775,1958-04-10,Hijacking,Other,1,0,KOR,KOR
9776,1958-04-11,Accident,Other,0,0,POL,POL
9777,1958-04-13,Accident,Military,4,0,USA,USA
9778,1958-04-13,Hijacking,Passenger,0,0,CUB,CUB
9779,1958-04-14,Accident,Passenger,16,0,ESP,ESP
9780,1958-04-20,Accident,Passenger,0,0,DZA,DZA
9781,1958-04-20,Accident,Cargo,1,0,LAO,LAO
9782,1958-04-21,Accident,Passenger,47,0,USA,USA
9783,1958-04-28,Accident,Other,0,0,GBR,GBR
9784,1958-04-29,Accident,Other,1,0,RUS,RUS
9785,1958-05-04,Accident,Military,0,1,LBY,GBR
9786,1958-05-07,Accident,Other,10,0,RUS,RUS
9787,1958-05-14,Accident,Military,5,0,USA,USA
9788,1958-05-15,Accident,Passenger,23,1,IND,PAK
9789,1958-05-16,Accident,Cargo,3,1,GBR,FRA
9790,1958-05-18,Accident,Passenger,61,1,PRT,COD
9791,1958-05-20,Accident,Passenger,11,0,USA,USA
9792,1958-05-25,Accident,Cargo,4,1,PAK,IND
9793,1958-05-25,Accident,Other,0,0,PRT,PRT
9794,1958-05-31,Accident,Cargo,4,0,BRA,BRA
9795,1958-05-31,Accident,Passenger,15,0,DZA,DZA
9796,1958-06-02,Accident,Passenger,1,1,GUM,PHL
9797,1958-06-02,Accident,Passenger,45,0,MEX,MEX
9798,1958-06-03,Accident,Military,6,0,USA,USA
9799,1958-06-04,Accident,Other,1,0,USA,USA
9800,1958-06-08,Accident,Other,3,0,PNG,PNG
9801,1958-06-09,Accident,Passenger,24,0,RUS,RUS
9802,1958-06-10,Accident,Passenger,0,1,BRA,ARG
9803,1958-06-16,Accident,Passenger,21,0,BRA,BRA
9804,1958-06-17,Accident,Cargo,3,0,COL,COL
9805,1958-06-18,Accident,Military,0,0,DZA,DZA
9806,1958-06-25,Accident,Cargo,5,0,IND,IND
9807,1958-06-26,Accident,Passenger,0,1,COL,USA
9808,1958-06-27,Accident,Military,15,1,USA,GBR
9809,1958-07-04,Accident,Military,6,1,USA,USA
9810,1958-07-09,Accident,Cargo,3,1,IND,BGD
9811,1958-07-17,Accident,Cargo,2,1,DOM,USA
9812,1958-08-06,Accident,Military,0,0,GBR,GBR
9813,1958-08-09,Accident,Passenger,36,1,SDN,LBY
9814,1958-08-09,Accident,Cargo,1,1,CAN,USA
9815,1958-08-11,Accident,Passenger,10,0,BRA,BRA
9816,1958-08-12,Accident,Military,12,0,ARG,ARG
9817,1958-08-12,Accident,Passenger,33,0,JPN,JPN
9818,1958-08-14,Accident,Passenger,99,1,IRL,CAN
9819,1958-08-15,Accident,Passenger,25,0,USA,USA
9820,1958-08-15,Accident,Passenger,64,0,RUS,RUS
9821,1958-08-28,Accident,Passenger,0,0,USA,USA
9822,1958-08-30,Accident,Other,0,0,GBR,GBR
9823,1958-09-02,Accident,Cargo,7,1,GBR,FRA
9824,1958-09-02,Accident,Military,19,1,GUM,PHL
9825,1958-09-02,"Criminal occurrence (sabotage, shoot down)",Military,17,0,TUR,TUR
9826,1958-09-05,Accident,Passenger,13,0,BRA,BRA
9827,1958-09-05,Hijacking,Passenger,1,1,RUS,EST
9828,1958-09-09,Accident,Cargo,8,1,USA,JPN
9829,1958-09-09,Accident,Military,13,0,USA,USA
9830,1958-09-16,Accident,Cargo,0,0,COL,COL
9831,1958-09-17,Accident,Military,1,0,USA,USA
9832,1958-09-19,Accident,Military,6,1,FRA,DEU
9833,1958-09-19,Accident,Passenger,28,0,RUS,RUS
9834,1958-09-22,Accident,Other,0,0,BRA,BRA
9835,1958-09-22,Accident,Other,3,0,BRA,BRA
9836,1958-09-29,Accident,Cargo,5,1,LBN,ITA
9837,1958-09-29,Accident,Military,10,0,USA,USA
9838,1958-10-10,Accident,Other,4,0,RUS,RUS
9839,1958-10-14,Accident,Passenger,23,1,PAN,VEN
9840,1958-10-15,Accident,Passenger,20,0,BOL,BOL
9842,1958-10-17,Accident,Passenger,80,0,RUS,RUS
9843,1958-10-17,Accident,Cargo,0,1,GBR,DEU
9844,1958-10-18,Accident,Military,11,1,USA,CAN
9845,1958-10-19,Accident,Military,6,1,MWI,MDG
9846,1958-10-22,Accident,Passenger,31,1,GBR,ITA
9847,1958-10-22,Hijacking,Passenger,0,0,CUB,CUB
9848,1958-10-22,Accident,Military,6,0,USA,USA
9849,1958-11-01,Hijacking,Passenger,17,1,USA,CUB
9850,1958-11-02,Accident,Cargo,4,0,RUS,RUS
9851,1958-11-03,Accident,Passenger,8,1,ITA,SRB
9852,1958-11-06,Hijacking,Passenger,0,0,CUB,CUB
9853,1958-11-06,Accident,Military,0,0,FRA,FRA
9854,1958-11-07,Accident,Passenger,12,0,RUS,RUS
9855,1958-11-08,Accident,Cargo,3,0,BOL,BOL
9856,1958-11-09,Accident,Passenger,36,0,PRT,PRT
9857,1958-11-10,Accident,Other,0,0,USA,USA
9858,1958-11-10,"other occurrence (ground fire, sabotage)",Passenger,0,1,USA,CAN
9859,1958-11-11,Accident,Other,0,0,ARG,ARG
9860,1958-11-14,Accident,Military,4,0,USA,USA
9861,1958-11-16,Accident,Cargo,2,0,USA,USA
9862,1958-11-25,Accident,Military,5,0,USA,USA
9863,1958-12-02,Accident,Other,6,0,GBR,GBR
9864,1958-12-04,Accident,Passenger,21,0,ESP,ESP
9865,1958-12-07,Accident,Passenger,1,0,RUS,RUS
9866,1958-12-09,Accident,Military,10,0,MYS,MYS
9867,1958-12-13,Accident,Military,0,1,GRC,ITA
9868,1958-12-15,Accident,Other,7,0,USA,USA
9869,1958-12-15,Accident,Other,4,0,RUS,RUS
9870,1958-12-15,Accident,Other,0,0,RUS,RUS
9871,1958-12-21,Accident,Military,5,1,FRA,ITA
9872,1958-12-22,Accident,Military,15,0,USA,USA
9873,1958-12-23,Accident,Passenger,21,1,TKM,UZB
9874,1958-12-24,Accident,Other,9,0,GBR,GBR
9875,1958-12-24,Accident,Passenger,0,1,DEU,AUT
9876,1958-12-26,Accident,Passenger,3,1,ZWE,COG
9877,1958-12-30,Accident,Passenger,21,0,BRA,BRA
9878,1958-12-30,Accident,Passenger,16,0,RUS,RUS
9879,1957-01-02,Accident,Passenger,0,0,ITA,ITA
9880,1957-01-06,Accident,Passenger,1,0,USA,USA
9881,1957-01-11,Accident,Military,18,0,ARG,ARG
9882,1957-01-20,Accident,Passenger,0,0,UZB,UZB
9883,1957-01-22,Accident,Military,1,0,USA,USA
9884,1957-01-22,Accident,Military,8,1,DZA,FRA
9885,1957-01-22,Accident,Military,7,0,USA,USA
9886,1957-01-22,Accident,Military,0,0,GBR,GBR
9887,1957-01-23,Accident,Passenger,16,0,NIC,NIC
9888,1957-01-27,Accident,Military,0,0,USA,USA
9889,1957-01-29,Accident,Passenger,2,1,TUN,FRA
9890,1957-01-31,Accident,Other,7,0,USA,USA
9891,1957-02-01,Accident,Passenger,20,0,USA,USA
9892,1957-02-15,Accident,Cargo,0,0,RUS,RUS
9893,1957-02-19,Accident,Passenger,0,0,BRA,BRA
9894,1957-02-22,Accident,Military,21,1,KOR,JPN
9895,1957-02-23,Accident,Cargo,6,0,BRA,BRA
9896,1957-03-02,Accident,Passenger,5,0,USA,USA
9897,1957-03-05,Accident,Passenger,0,0,USA,USA
9898,1957-03-09,Accident,Passenger,15,0,COL,COL
9899,1957-03-10,Accident,Passenger,0,0,USA,USA
9900,1957-03-12,Accident,Military,4,0,JPN,JPN
9901,1957-03-13,Accident,Other,5,0,IND,IND
9902,1957-03-13,Accident,Military,12,0,COL,COL
9903,1957-03-14,Accident,Passenger,22,1,NLD,GBR
9904,1957-03-17,Accident,Other,26,0,PHL,PHL
9905,1957-03-18,Accident,Passenger,19,0,BOL,BOL
9906,1957-03-19,Accident,Military,4,0,AUS,AUS
9907,1957-03-22,Accident,Military,67,1,USA,JPN
9908,1957-03-29,Accident,Other,4,0,RUS,RUS
9909,1957-04-07,Accident,Passenger,40,0,BRA,BRA
9910,1957-04-08,Accident,Passenger,32,0,DZA,DZA
9911,1957-04-10,Accident,Passenger,26,0,BRA,BRA
9912,1957-04-11,Accident,Cargo,2,0,CAN,CAN
9913,1957-04-12,Accident,Other,3,0,VEN,VEN
9914,1957-04-12,Accident,Military,6,0,USA,USA
9915,1957-04-15,Accident,Cargo,4,0,MEX,MEX
9916,1957-04-17,Accident,Military,0,0,CAN,CAN
9917,1957-04-17,Accident,Military,26,1,JOR,IRQ
9918,1957-04-18,Accident,Passenger,0,0,USA,USA
9919,1957-04-21,Accident,Passenger,0,0,USA,USA
9920,1957-04-26,Accident,Military,5,0,FRA,FRA
9921,1957-05-01,Accident,Passenger,34,1,GBR,LBY
9922,1957-05-05,Accident,Cargo,1,0,IND,IND
9923,1957-05-09,Accident,Passenger,37,0,ESP,ESP
9924,1957-05-09,Accident,Military,0,1,MAR,PRT
9925,1957-05-13,Accident,Cargo,2,1,CAN,GRL
9926,1957-05-13,Accident,Military,15,0,ARG,ARG
9927,1957-05-29,Accident,Military,6,0,USA,USA
9928,1957-05-29,Accident,Military,8,0,ESP,ESP
9929,1957-06-09,Accident,Other,0,0,HUN,HUN
9930,1957-06-14,Accident,Passenger,9,1,POL,RUS
9931,1957-06-18,Accident,Other,9,0,CHE,CHE
9932,1957-06-22,Accident,Other,3,0,USA,USA
9933,1957-06-23,Accident,Passenger,14,0,CAN,CAN
9934,1957-06-24,Accident,Passenger,6,0,AUS,AUS
9935,1957-06-25,Accident,Cargo,2,0,COL,COL
9936,1957-06-28,"other occurrence (ground fire, sabotage)",Other,0,0,USA,USA
9937,1957-07-01,Accident,Passenger,24,0,BGD,BGD
9938,1957-07-03,Accident,Passenger,4,0,CAN,CAN
9939,1957-07-03,Accident,Passenger,8,0,RUS,RUS
9940,1957-07-10,Accident,Passenger,0,1,SDN,ETH
9941,1957-07-10,Accident,Other,6,0,USA,USA
9942,1957-07-15,Accident,Cargo,0,0,COL,COL
9943,1957-07-16,Accident,Passenger,58,1,IDN,PHL
9944,1957-07-18,Accident,Cargo,0,0,LAO,LAO
9945,1957-07-19,Accident,Military,11,1,MAR,ITA
9946,1957-07-23,Accident,Military,10,0,USA,USA
9947,1957-07-25,"Criminal occurrence (sabotage, shoot down)",Passenger,1,0,USA,USA
9948,1957-08-07,Accident,Passenger,1,0,RUS,RUS
9949,1957-08-08,Accident,Military,0,0,USA,USA
9950,1957-08-11,Accident,Passenger,79,1,ISL,CAN
9951,1957-08-15,Accident,Passenger,23,1,LVA,DNK
9952,1957-08-16,Accident,Other,1,1,DOM,USA
9953,1957-08-17,Accident,Cargo,11,1,BGR,UKR
9954,1957-08-17,Accident,Other,4,0,UKR,UKR
9955,1957-08-24,Accident,Cargo,3,1,DEU,AUT
9956,1957-08-29,Accident,Passenger,12,0,HND,HND
9957,1957-08-30,Accident,Other,2,0,IDN,IDN
9958,1957-08-30,Accident,Cargo,7,0,UKR,UKR
9959,1957-08-31,Accident,Military,5,0,USA,USA
9960,1957-09-01,Accident,Passenger,0,0,IND,IND
9961,1957-09-01,Accident,Cargo,4,0,IND,IND
9962,1957-09-03,Accident,Passenger,8,0,VEN,VEN
9963,1957-09-04,Accident,Military,0,0,USA,USA
9964,1957-09-15,Accident,Passenger,12,0,USA,USA
9965,1957-09-18,Accident,Passenger,1,1,BRA,URY
9966,1957-09-26,Accident,Passenger,0,1,DEU,ESP
9967,1957-09-27,Accident,Military,5,0,BRA,BRA
9968,1957-09-28,Accident,Other,3,0,GBR,GBR
9969,1957-10-01,Accident,Passenger,27,0,RUS,RUS
9970,1957-10-03,Accident,Passenger,27,1,LBN,KWT
9971,1957-10-04,Accident,Other,0,0,CAN,CAN
9972,1957-10-06,Accident,Other,6,0,USA,USA
9973,1957-10-11,Accident,Military,0,0,NLD,NLD
9974,1957-10-18,Accident,Cargo,3,0,BRA,BRA
9975,1957-10-20,Accident,Other,0,0,ZAF,ZAF
9976,1957-10-20,Accident,Other,2,0,NZL,NZL
9977,1957-10-23,Accident,Passenger,7,0,GBR,GBR
9978,1957-10-24,Accident,Military,4,0,USA,USA
9979,1957-10-26,Accident,Passenger,0,0,ESP,ESP
9981,1957-10-28,Accident,Passenger,21,1,MAR,ESP
9982,1957-10-28,Accident,Other,3,0,MEX,MEX
9983,1957-10-29,Accident,Military,16,0,USA,USA
9984,1957-11-02,Accident,Passenger,0,1,IND,PAK
9985,1957-11-03,Accident,Passenger,7,1,DEU,ISL
9986,1957-11-04,Accident,Other,4,1,ROU,RUS
9987,1957-11-04,Accident,Passenger,0,0,BRA,BRA
9988,1957-11-04,Accident,Passenger,0,0,AUS,AUS
9989,1957-11-06,Accident,Other,15,0,GBR,GBR
9990,1957-11-06,Accident,Cargo,2,1,GTM,BLZ
9991,1957-11-08,Accident,Passenger,44,0,USA,USA
9992,1957-11-14,Accident,Passenger,0,0,USA,USA
9993,1957-11-15,Accident,Passenger,4,0,ESP,ESP
9994,1957-11-15,Accident,Passenger,45,1,GBR,PRT
9995,1957-11-17,Accident,Cargo,0,1,GBR,DNK
9996,1957-11-21,Accident,Cargo,4,0,NZL,NZL
9997,1957-11-23,Accident,Military,4,0,USA,USA
9998,1957-11-28,Accident,Other,0,0,SWE,SWE
9999,1957-11-28,Accident,Military,3,1,LBY,TUR
10000,1957-11-30,Accident,Military,0,0,GBR,GBR
10001,1957-12-06,Accident,Other,0,0,FRA,FRA
10002,1957-12-07,Accident,Other,6,0,LBY,LBY
10003,1957-12-08,Accident,Passenger,61,0,ARG,ARG
10004,1957-12-11,Accident,Passenger,2,0,PHL,PHL
10005,1957-12-12,Accident,Military,5,0,JPN,JPN
10006,1957-12-18,Accident,Passenger,27,0,RUS,RUS
10007,1957-12-19,"Criminal occurrence (sabotage, shoot down)",Passenger,0,1,DZA,FRA
10008,1957-12-22,Accident,Cargo,6,0,BRA,BRA
10009,1957-12-23,Accident,Cargo,4,1,MLT,GBR
10010,1957-12-23,Accident,Military,19,0,USA,USA
10011,1957-12-24,Accident,Other,2,0,MEX,MEX
10012,1957-12-31,Accident,Passenger,9,0,ARG,ARG
10013,1956-01-01,Accident,Military,0,0,JPN,JPN
10014,1956-01-11,Accident,Military,6,0,DZA,DZA
10015,1956-01-12,Accident,Cargo,1,0,AUS,AUS
10016,1956-01-17,Accident,Passenger,4,0,CAN,CAN
10017,1956-01-18,Accident,Passenger,22,0,SVK,SVK
10018,1956-01-20,Accident,Other,0,0,GBR,GBR
10019,1956-01-25,Accident,Military,5,0,DZA,DZA
10020,1956-01-25,Accident,Military,1,0,DZA,DZA
10021,1956-01-28,Accident,Cargo,3,0,FRA,FRA
10022,1956-02-02,Accident,Military,7,0,ESP,ESP
10024,1956-02-04,Accident,Military,2,0,USA,USA
10025,1956-02-13,Accident,Cargo,3,0,CAN,CAN
10026,1956-02-14,Accident,Cargo,2,0,CAN,CAN
10027,1956-02-14,Accident,Military,4,0,CAN,CAN
10028,1956-02-17,Accident,Military,40,0,USA,USA
10029,1956-02-17,Accident,Passenger,0,0,USA,USA
10030,1956-02-18,Accident,Passenger,50,1,MLT,GBR
10031,1956-02-20,Accident,Passenger,52,1,PAK,EGY
10032,1956-02-20,Accident,Passenger,0,0,USA,USA
10033,1956-02-24,Accident,Passenger,19,0,SYR,SYR
10034,1956-02-24,Accident,Military,6,1,FRA,ESP
10035,1956-02-25,Accident,Cargo,3,0,PAK,PAK
10036,1956-03-19,Accident,Military,0,0,ARG,ARG
10037,1956-03-28,Accident,Other,1,0,GBR,GBR
10038,1956-03-31,Accident,Cargo,3,0,IND,IND
10039,1956-03-31,Accident,Military,18,0,THA,THA
10040,1956-04-01,Accident,Passenger,22,0,USA,USA
10041,1956-04-02,Accident,Passenger,5,0,USA,USA
10042,1956-04-03,Accident,Military,5,0,JPN,JPN
10043,1956-04-09,Accident,Military,0,0,YEM,YEM
10044,1956-04-10,Accident,Military,3,0,CAN,CAN
10045,1956-04-18,Accident,Passenger,3,0,BRA,BRA
10046,1956-04-22,Accident,Cargo,6,0,GEO,GEO
10047,1956-04-25,Accident,Military,8,0,USA,USA
10048,1956-04-26,Accident,Other,3,1,POL,DEU
10049,1956-04-30,Accident,Passenger,2,1,GBR,MLT
10050,1956-05-15,Accident,Other,8,0,USA,USA
10051,1956-05-24,Accident,Passenger,30,0,GTM,GTM
10052,1956-06-20,Accident,Passenger,74,1,USA,VEN
10053,1956-06-24,Accident,Passenger,32,1,NGA,LBY
10054,1956-06-30,Accident,Passenger,58,0,USA,USA
10055,1956-06-30,Accident,Passenger,70,0,USA,USA
10056,1956-07-03,Accident,Military,21,1,CZE,SVK
10057,1956-07-06,Accident,Military,6,0,CAN,CAN
10058,1956-07-09,Accident,Passenger,1,1,USA,CAN
10059,1956-07-12,Accident,Cargo,1,0,BRA,BRA
10060,1956-07-13,Accident,Military,46,1,USA,CAN
10061,1956-07-13,Hijacking,Passenger,0,0,HUN,HUN
10062,1956-07-15,Accident,Other,4,1,CAN,IRL
10063,1956-07-16,Accident,Passenger,18,0,ARG,ARG
10064,1956-07-20,Accident,Military,4,0,JPN,JPN
10065,1956-07-20,Accident,Passenger,4,0,RUS,RUS
10066,1956-07-27,Accident,Passenger,0,1,SAU,SYR
10067,1956-07-27,Accident,Military,4,0,USA,USA
10068,1956-08-08,Accident,Passenger,11,0,MMR,MMR
10069,1956-08-08,Accident,Other,5,0,USA,USA
10070,1956-08-16,Accident,Military,1,1,USA,BHS
10071,1956-08-21,Accident,Military,3,0,USA,USA
10072,1956-08-29,Accident,Passenger,15,1,CAN,USA
10073,1956-09-06,Accident,Passenger,0,0,BRA,BRA
10074,1956-09-09,Accident,Passenger,1,1,JOR,KWT
10075,1956-09-09,Accident,Passenger,0,0,USA,USA
10076,1956-09-11,Accident,Other,4,0,RUS,RUS
10077,1956-09-17,Accident,Military,0,0,GUM,GUM
10078,1956-09-24,Accident,Military,12,0,USA,USA
10079,1956-09-26,Accident,Cargo,2,0,CAN,CAN
10080,1956-09-29,Accident,Passenger,1,0,ESP,ESP
10081,1956-10-03,Accident,Military,3,1,BMU,USA
10082,1956-10-10,Accident,Military,59,1,GBR,PRT
10083,1956-10-13,Hijacking,Passenger,1,0,HUN,HUN
10084,1956-10-16,Accident,Passenger,0,0,USA,USA
10086,1956-10-26,Accident,Military,0,0,AUS,AUS
10087,1956-10-26,Accident,Military,4,0,USA,USA
10088,1956-10-28,"Criminal occurrence (sabotage, shoot down)",Military,16,1,SYR,EGY
10089,1956-11-02,Accident,Passenger,2,0,RUS,RUS
10090,1956-11-03,Accident,Cargo,0,1,CUB,PAN
10091,1956-11-05,Accident,Passenger,7,1,LBY,GBR
10092,1956-11-07,Accident,Passenger,2,0,NOR,NOR
10093,1956-11-09,Accident,Military,10,0,BMU,BMU
10094,1956-11-15,Accident,Passenger,0,0,USA,USA
10095,1956-11-15,Accident,Passenger,25,1,PAN,GTM
10096,1956-11-17,Accident,Passenger,36,0,COL,COL
10097,1956-11-18,Accident,Other,1,0,RUS,RUS
10098,1956-11-24,Accident,Passenger,23,1,CHE,CZE
10099,1956-11-24,Accident,Passenger,34,1,FRA,IRL
10100,1956-11-27,Accident,Passenger,25,1,USA,VEN
10101,1956-12-01,Accident,Military,10,0,FRA,FRA
10102,1956-12-07,Accident,Military,4,0,GBR,GBR
10103,1956-12-08,Accident,Passenger,14,0,COL,COL
10104,1956-12-09,Accident,Passenger,12,0,RUS,RUS
10105,1956-12-09,Accident,Passenger,62,0,CAN,CAN
10106,1956-12-12,Accident,Other,5,0,FRA,FRA
10107,1956-12-12,Accident,Other,8,0,USA,USA
10108,1956-12-13,Accident,Military,4,1,LBN,GRC
10109,1956-12-20,Accident,Other,3,0,USA,USA
10110,1956-12-22,Accident,Passenger,3,1,AUT,DEU
10111,1956-12-22,Accident,Passenger,21,0,ITA,ITA
10112,1956-12-27,Accident,Passenger,0,0,CAN,CAN
10113,1956-12-30,Accident,Military,12,1,LBY,SAU
10114,1955-01-10,Accident,Passenger,0,0,USA,USA
10115,1955-01-11,Accident,Military,9,0,GBR,GBR
10116,1955-01-11,Accident,Military,9,0,GBR,GBR
10117,1955-01-12,Accident,Passenger,13,0,USA,USA
10118,1955-01-12,Accident,Other,2,0,USA,USA
10119,1955-01-13,Accident,Cargo,5,0,RUS,RUS
10120,1955-01-15,Accident,Passenger,0,1,GBR,FRA
10121,1955-01-17,Accident,Military,13,1,CAN,USA
10122,1955-01-19,Accident,Passenger,0,0,USA,USA
10123,1955-01-21,Accident,Cargo,3,0,IND,IND
10124,1955-01-22,Accident,Cargo,0,0,USA,USA
10125,1955-01-23,Accident,Passenger,3,0,UKR,UKR
10126,1955-01-26,Accident,Military,0,1,PRT,BMU
10127,1955-02-01,Accident,Cargo,5,0,COL,COL
10128,1955-02-02,Accident,Passenger,10,0,IND,IND
10129,1955-02-05,Accident,Passenger,13,0,NGA,NGA
10130,1955-02-13,Accident,Passenger,29,1,BEL,ITA
10131,1955-02-17,Accident,Military,9,0,USA,USA
10132,1955-02-19,Accident,Passenger,16,0,USA,USA
10133,1955-02-21,Accident,Passenger,0,0,CHL,CHL
10134,1955-02-23,Accident,Passenger,1,1,ZWE,ZMB
10135,1955-03-02,Accident,Military,2,0,GBR,GBR
10136,1955-03-03,Accident,Military,0,0,USA,USA
10137,1955-03-04,Accident,Passenger,4,0,RUS,RUS
10138,1955-03-06,Accident,Military,14,1,JPN,HKG
10139,1955-03-08,Accident,Passenger,26,0,MEX,MEX
10140,1955-03-09,Accident,Passenger,8,0,COL,COL
10141,1955-03-17,Accident,Passenger,0,1,ZAF,ZWE
10142,1955-03-20,Accident,Passenger,13,0,USA,USA
10143,1955-03-22,Accident,Military,66,0,USA,USA
10144,1955-03-26,Accident,Passenger,4,0,USA,USA
10145,1955-04-02,Accident,Cargo,2,0,USA,USA
10146,1955-04-03,Accident,Other,3,0,BRA,BRA
10147,1955-04-04,Accident,Other,3,0,USA,USA
10148,1955-04-08,Accident,Passenger,0,1,DEU,GBR
10149,1955-04-11,"Criminal occurrence (sabotage, shoot down)",Passenger,16,1,HKG,IDN
10150,1955-04-15,Accident,Military,0,1,USA,CAN
10151,1955-04-18,Accident,Passenger,12,0,CMR,CMR
10152,1955-04-26,Accident,Other,3,0,VEN,VEN
10153,1955-04-27,Accident,Military,0,0,CAN,CAN
10154,1955-05-08,Accident,Military,1,0,USA,USA
10155,1955-05-08,Accident,Cargo,4,0,UKR,UKR
10156,1955-05-15,Accident,Military,0,1,GRL,USA
10157,1955-05-18,Accident,Passenger,20,1,TZA,KEN
10158,1955-05-21,Accident,Passenger,4,0,VEN,VEN
10159,1955-05-28,Accident,Military,0,1,FRA,DNK
10160,1955-05-30,Accident,Military,7,0,USA,USA
10161,1955-06-03,Accident,Cargo,3,1,CMR,TCD
10162,1955-06-07,Accident,Other,6,0,CAN,CAN
10163,1955-06-16,Accident,Passenger,16,1,BRA,PRY
10164,1955-06-22,Accident,Military,0,0,USA,USA
10165,1955-06-29,Accident,Military,10,0,USA,USA
10166,1955-07-01,Accident,Passenger,0,0,RUS,RUS
10167,1955-07-02,Accident,Other,0,0,RUS,RUS
10168,1955-07-03,Accident,Other,0,0,MEX,MEX
10169,1955-07-11,Accident,Military,0,0,GBR,GBR
10170,1955-07-12,Accident,Other,0,0,USA,USA
10171,1955-07-13,Accident,Cargo,3,0,COL,COL
10172,1955-07-14,Accident,Passenger,22,0,MEX,MEX
10173,1955-07-17,Accident,Passenger,22,0,USA,USA
10174,1955-07-27,"Criminal occurrence (sabotage, shoot down)",Passenger,58,1,AUT,ISR
10175,1955-07-29,Accident,Military,0,1,LBY,GRC
10176,1955-08-03,Accident,Passenger,5,0,CAN,CAN
10177,1955-08-04,Accident,Passenger,30,0,USA,USA
10178,1955-08-05,Accident,Passenger,0,0,USA,USA
10179,1955-08-06,Accident,Passenger,25,0,RUS,RUS
10180,1955-08-25,Accident,Military,5,1,CAN,PRT
10181,1955-08-26,Accident,Passenger,13,0,BRA,BRA
10182,1955-08-29,Accident,Passenger,0,0,USA,USA
10183,1955-09-01,Accident,Military,12,0,USA,USA
10184,1955-09-02,Accident,Passenger,9,0,MMR,MMR
10185,1955-09-06,Accident,Military,1,0,USA,USA
10186,1955-09-06,Accident,Military,4,0,USA,USA
10187,1955-09-08,Accident,Passenger,3,0,USA,USA
10188,1955-09-10,Accident,Other,16,1,TCD,CMR
10189,1955-09-14,Accident,Passenger,0,1,IRN,KWT
10190,1955-09-15,Accident,Passenger,7,0,RUS,RUS
10191,1955-09-17,Accident,Passenger,2,0,CAN,CAN
10192,1955-09-21,Accident,Passenger,15,1,ITA,LBY
10193,1955-09-21,Accident,Other,0,0,FRA,FRA
10194,1955-09-24,Accident,Cargo,3,1,USA,USA
10195,1955-09-24,Accident,Military,7,0,USA,USA
10196,1955-09-26,Accident,Military,11,0,CUB,CUB
10197,1955-09-28,Accident,Passenger,7,0,RUS,RUS
10198,1955-10-02,Accident,Passenger,21,0,PER,PER
10199,1955-10-06,Accident,Passenger,66,0,USA,USA
10200,1955-10-10,Accident,Passenger,7,1,SRB,AUT
10201,1955-10-26,Accident,Passenger,0,0,MEX,MEX
10202,1955-11-01,"Criminal occurrence (sabotage, shoot down)",Passenger,44,0,USA,USA
10203,1955-11-04,Accident,Military,4,0,USA,USA
10204,1955-11-05,Accident,Other,4,0,MEX,MEX
10205,1955-11-09,Accident,Military,1,0,USA,USA
10206,1955-11-14,Accident,Other,0,0,USA,USA
10207,1955-11-17,Accident,Passenger,28,0,USA,USA
10208,1955-11-17,Accident,Military,14,0,USA,USA
10209,1955-11-20,Accident,Military,11,0,JPN,JPN
10210,1955-11-26,Accident,Military,0,0,IND,IND
10211,1955-12-01,Accident,Passenger,6,0,BRA,BRA
10212,1955-12-03,Accident,Military,7,0,FRA,FRA
10213,1955-12-09,Accident,Passenger,21,0,RUS,RUS
10214,1955-12-09,Accident,Passenger,7,1,RUS,KAZ
10215,1955-12-15,Accident,Passenger,0,0,AUS,AUS
10216,1955-12-17,Accident,Cargo,2,0,USA,USA
10217,1955-12-17,Accident,Other,0,0,DZA,DZA
10218,1955-12-21,Accident,Passenger,17,0,USA,USA
10219,1955-12-21,Accident,Cargo,6,0,KAZ,KAZ
10220,1955-12-22,Accident,Other,3,1,GBR,DEU
10221,1955-12-22,Accident,Other,1,1,CAN,GBR
10222,1955-12-29,Accident,Other,2,0,USA,USA
10223,1954-01-04,Accident,Military,10,0,JPN,JPN
10224,1954-01-05,Accident,Passenger,4,0,TUR,TUR
10225,1954-01-06,Accident,Passenger,0,1,LBN,KWT
10226,1954-01-06,Accident,Military,16,0,GBR,GBR
10227,1954-01-08,Hijacking,Passenger,1,1,EST,RUS
10228,1954-01-10,Accident,Passenger,35,1,ITA,GBR
10229,1954-01-11,Accident,Passenger,21,0,COL,COL
10230,1954-01-12,Accident,Passenger,13,0,CZE,CZE
10231,1954-01-14,Accident,Passenger,16,1,LBN,ITA
10232,1954-01-20,Accident,Passenger,0,0,USA,USA
10233,1954-01-20,Accident,Cargo,3,0,USA,USA
10234,1954-01-20,Accident,Military,1,1,GBR,FRA
10235,1954-01-24,Accident,Other,0,1,CYP,IRQ
10236,1954-01-27,Accident,Other,6,0,ARM,ARM
10237,1954-01-31,Accident,Other,0,0,COL,COL
10238,1954-01-31,Accident,Military,5,0,COL,COL
10239,1954-02-01,Accident,Military,35,0,JPN,JPN
10240,1954-02-04,Accident,Other,0,0,GBR,GBR
10241,1954-02-04,Accident,Cargo,0,0,CHN,CHN
10242,1954-02-05,Accident,Military,10,0,USA,USA
10243,1954-02-11,Accident,Military,8,0,PER,PER
